event_key,discipline_key,placement,participant_order,display_name,person_id,notes
2008_eastregion,singles_net,4,2,Matt Evans,19c11d95-82bd-502b-8c8f-1ebffa8bbb44,
2008_eastregion,singles_net,5,1,Greg Nice Neumann,cab98078-fdb2-557d-a5c9-799b41eb4f04,
2008_eastregion,singles_net,5,2,Phil Norrod,b417c6be-4655-5e10-98ba-bc3c06552892,
2008_eastregion,singles_net,6,1,Jason Bohlin,98bd269f-cafd-5f28-b02c-71ad0a6fd0e5,
2008_eastregion,singles_net,6,2,Kevin Fura,b1ea8da1-6ee8-52a3-8d9f-137d6ced1521,
2008_eastregion,singles_net,7,1,Dan Johnson,c09000c8-1fae-5bdb-90cf-a3a1a3b8e4be,
2008_eastregion,singles_net,7,2,Jim Hankins,61656316-f92f-5235-a6fd-e3218d5601f8,
2008_eastregion,singles_net,8,1,Mark Daniels,33e83366-7b1e-5c4a-99a9-8eba0d3988ca,
2008_eastregion,singles_net,8,2,Vincent Bradley,690c1f75-80d2-5cb6-ac67-a793f59e90fb,
2008_eastregion,singles_net,9,1,Andrew Bohlin,47154f87-aba0-517d-bea8-7b1c1dcc6faf,
2008_eastregion,singles_routines,1,1,Matt Evans,19c11d95-82bd-502b-8c8f-1ebffa8bbb44,
2008_eastregion,singles_routines,2,1,Theodore Fritsch,738cbf71-ad21-598f-a5b3-afdb8bdf543d,
2008_eastregion,singles_routines,3,1,Andrew Bohlin,47154f87-aba0-517d-bea8-7b1c1dcc6faf,
2008_eastregion,singles_routines_freestyle,1,1,Ken Somolinos,d1aace44-cd92-5b85-9ed1-fe4afb2cd502,
2008_eastregion,singles_routines_freestyle,2,1,Gordon Bevier,10573dc4-31ee-5440-9df4-a68d11bd4801,
2008_eastregion,singles_routines_freestyle,3,1,Mike Toolan,9f4a6136-047f-5cea-905d-17e66f4ca97b,
2008_eastregion,singles_routines_freestyle,4,1,Dan Greer,4e7dc073-b469-5740-821c-76e0ee26a3d1,
2008_eastregion,singles_routines_freestyle,5,1,Benjamin Kellman,76903021-2004-5979-8c93-8a3489c5c3ef,
2008_eastregion,singles_routines_freestyle,6,1,Jonathan Schneider,2c16c43d-6111-5231-b813-23f20f6ba7a3,
2008_eurochamp_montpellier,mixed_doubles_net,1,1,Lisa Uebele,ebad1497-e45b-538a-a18a-0a3cda5d730c,
2008_eurochamp_montpellier,mixed_doubles_net,1,2,Andreas Wolff,a03090dc-7534-5454-aab3-f3a074f67d33,
2008_eurochamp_montpellier,mixed_doubles_net,10,1,Myriam Carrier,196a6c01-76b0-52dc-8577-9ec0919049e5,
2008_eurochamp_montpellier,mixed_doubles_net,10,2,Lino Landau,fbf52ca9-ba84-50bc-bce9-0244718c18e7,
2008_eurochamp_montpellier,mixed_doubles_net,11,1,Johanna Nigisch,ea605f22-107e-5bb7-9a85-a608e167038e,
2008_eurochamp_montpellier,mixed_doubles_net,11,2,Thierry Gonelle,6d4923a2-4d17-5b46-bc63-2c756889a455,
2008_eurochamp_montpellier,mixed_doubles_net,12,1,Sarah Kessel,68d3247d-c0f9-520e-8c74-87a418aa90e1,
2008_eurochamp_montpellier,mixed_doubles_net,12,2,Tammo Rockel,ecf4cab4-a4f2-549d-85fb-5d8528db3948,
2008_eurochamp_montpellier,mixed_doubles_net,2,1,Julia Tokhomirova,83699fe0-f724-5278-a4c3-de300953810c,
2008_eurochamp_montpellier,mixed_doubles_net,2,2,Robert Lavigne,f569a985-6548-5b3d-9322-5e2c764bcc11,
2008_eurochamp_montpellier,mixed_doubles_net,3,1,Irena Marc,9d572dab-4acf-5c57-89a0-bae2f030e538,
2008_eurochamp_montpellier,mixed_doubles_net,3,2,Ale Pelko,d56fe6aa-9b02-5154-8b51-9464b5746bc0,
2008_eurochamp_montpellier,mixed_doubles_net,4,1,Ninni Liukko,9aca54b3-8989-5d9e-8ca3-b5420d233d8f,
2008_eurochamp_montpellier,mixed_doubles_net,4,2,Jaakko Inkinen,58cca5c0-0120-5bf1-a40e-ae4f46712dc1,
2008_eurochamp_montpellier,mixed_doubles_net,5,1,Helena Schlichting,e023aa06-ace7-5617-8145-aaca829f4c54,
2008_eurochamp_montpellier,mixed_doubles_net,5,2,Hakan Hellberg,1a1b1397-a4b8-5826-b51d-ff5391eba110,
2008_eurochamp_montpellier,mixed_doubles_net,6,1,Lena Mlakar,40624e68-19a3-53b1-a13a-e7dea012bb23,
2008_eurochamp_montpellier,mixed_doubles_net,6,2,Jaka Stare,bef7e11c-8b9c-5187-ae6e-665cba7f9825,
2008_eurochamp_montpellier,mixed_doubles_net,7,1,Lisa Amengual,8cecdcc8-5029-5dc8-959d-6bf8a8013e26,
2008_eurochamp_montpellier,mixed_doubles_net,7,2,Mouss Kabbal,897d9022-b9cd-5d56-b9c8-19d31f38b5a7,
2008_eurochamp_montpellier,mixed_doubles_net,8,1,Kerstin Anhuth,8e17712f-7c8d-5c61-93e2-85d061117be2,
2008_eurochamp_montpellier,mixed_doubles_net,8,2,Hannés Daniel,edcbfbae-aae6-51bf-aef4-41ae3cab0d19,
2008_eurochamp_montpellier,mixed_doubles_net,9,1,Noora Plattonen,8f01ab79-0a5d-599e-86fe-1c9efd894c86,
2008_eurochamp_montpellier,mixed_doubles_net,9,2,Greg Lima,c7a23f15-f2ed-5f2b-ac50-bb1adb185475,
2008_eurochamp_montpellier,open_circle_freestyle,1,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
2008_eurochamp_montpellier,open_circle_freestyle,2,1,Sergey Kozlov,1aec03b5-8a32-5e4f-b48b-067c6c26d8dc,
2008_eurochamp_montpellier,open_circle_freestyle,3,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
2008_eurochamp_montpellier,open_circle_freestyle,4,1,Sebastien Duchesne,6dd904b7-11c6-5d62-af34-dad61040e67e,
2008_eurochamp_montpellier,open_doubles_net,1,1,Florian Goetze,ab966624-6643-5dea-b165-67e66af402f9,
2008_eurochamp_montpellier,open_doubles_net,1,2,Robert Lavigne,f569a985-6548-5b3d-9322-5e2c764bcc11,
2008_eurochamp_montpellier,open_doubles_net,10,1,Arthur Ledain,e528ca88-e462-5870-bd7f-45fb49bfbcfc,
2008_eurochamp_montpellier,open_doubles_net,10,2,Greg Lima,c7a23f15-f2ed-5f2b-ac50-bb1adb185475,
2008_eurochamp_montpellier,open_doubles_net,11,1,Grischa Tellenbach,ec1d5118-cd4b-591f-a84a-04bbe20868bc,
2008_eurochamp_montpellier,open_doubles_net,11,2,Vincent Rousseau,b5c82731-ff37-5170-86a5-f744afe4d154,
2008_eurochamp_montpellier,open_doubles_net,12,1,Lino Landau,fbf52ca9-ba84-50bc-bce9-0244718c18e7,
2008_eurochamp_montpellier,open_doubles_net,12,2,Marc Brunet,a5c9d383-777c-5f21-9604-6fd1cba79fb4,
2008_eurochamp_montpellier,open_doubles_net,13,1,Iisak Liukko,e0ff5af1-8b97-5b29-af49-1792c3746c0f,
2008_eurochamp_montpellier,open_doubles_net,13,2,Henrik Martikainen,63b42121-63a4-5b68-a8b3-cceb8d6d4420,
2008_eurochamp_montpellier,open_doubles_net,14,1,Hakan Hellberg,1a1b1397-a4b8-5826-b51d-ff5391eba110,
2008_eurochamp_montpellier,open_doubles_net,14,2,Magnus Hellberg,65064342-ba61-51b7-9bb8-546875e86c96,
2008_eurochamp_montpellier,open_doubles_net,15,1,Justin Eichenlaub,c476f406-2f03-5f67-88aa-f90dcc36ac42,
2008_eurochamp_montpellier,open_doubles_net,15,2,Amaya Straeten,6e1b0db3-cea0-598f-a6a4-b099fe5c8161,
2008_eurochamp_montpellier,open_doubles_net,16,1,Alexander Smirnov,9b0f06c8-7ef6-5145-9e2b-e80c48a06615,
2008_eurochamp_montpellier,open_doubles_net,16,2,Tammo Rockel,ecf4cab4-a4f2-549d-85fb-5d8528db3948,
2008_eurochamp_montpellier,open_doubles_net,17,1,Antonio Fritsch,34055beb-ed72-59a5-9b38-c5ffbac4d70e,
2008_eurochamp_montpellier,open_doubles_net,17,2,Ville Laasko,7444ebf8-86b3-5daf-b170-aebb4f0c8dbf,
2008_eurochamp_montpellier,open_doubles_net,18,1,Karim Daouk,eb025239-b9ab-5cef-9307-7639f88a225a,
2008_eurochamp_montpellier,open_doubles_net,18,2,Yves Mingard,c4f49339-ef54-500b-bedc-3e3ae2e081e1,
2008_eurochamp_montpellier,open_doubles_net,19,1,David Chabannes,d3f99c1e-fd05-5579-b3eb-34da912c3256,
2008_eurochamp_montpellier,open_doubles_net,19,2,Ludovic Lacaze,7732f45f-1020-563b-8dde-27c2c5fa9b09,
2008_eurochamp_montpellier,open_doubles_net,2,1,Jaakko Inkinen,58cca5c0-0120-5bf1-a40e-ae4f46712dc1,
2008_eurochamp_montpellier,open_doubles_net,2,2,Jani Markkanen,e622a3c5-5cb8-5388-8428-45f726d65aea,
2008_eurochamp_montpellier,open_doubles_net,20,1,Olivier Baillon,42492045-f1bf-5183-82c0-fedee3941a1e,
2008_eurochamp_montpellier,open_doubles_net,20,2,Sébastien Maillet,a9518594-35d9-53cd-8e8d-a7bc4de94236,
2008_eurochamp_montpellier,open_doubles_net,21,1,Christian Bock,6f69628f-6e43-53b9-91a6-0bff36dc6ee7,
2008_eurochamp_montpellier,open_doubles_net,21,2,Simon Voss,04253241-2763-57c5-a946-fa08f4b8d8e0,
2008_eurochamp_montpellier,open_doubles_net,22,1,Corto Barthelemy,b0cabd74-1910-5be7-89ad-a6b1190f6aee,
2008_eurochamp_montpellier,open_doubles_net,22,2,Gregoire Stoltz,9ca0a83c-5256-5d2d-aff9-58cc12147a67,
2008_eurochamp_montpellier,open_doubles_net,23,1,Manuel Kruse,fd8d3afc-a726-5ac8-841c-be6459e303bf,
2008_eurochamp_montpellier,open_doubles_net,23,2,Christian Bruhn,d9a0ca35-b8b0-5904-96fd-9a13bc4a38be,
2008_eurochamp_montpellier,open_doubles_net,24,1,Olivier Gonelle,3831ce06-a7b1-5b19-a3e4-e75bfad9dd1b,
2008_eurochamp_montpellier,open_doubles_net,24,2,Thierry Gonelle,6d4923a2-4d17-5b46-bc63-2c756889a455,
2008_eurochamp_montpellier,open_doubles_net,25,1,Benoît Dugovic,60067034-141d-588d-952a-73333372a372,
2008_eurochamp_montpellier,open_doubles_net,25,2,Julien Recasens,01c5b3d9-90bc-5dd0-8b3f-490cc3762ec8,
2008_eurochamp_montpellier,open_doubles_net,26,1,Robinson Sustrac,71475c85-2292-5764-b481-1c24bd73bda6,
2008_eurochamp_montpellier,open_doubles_net,26,2,Thomas Sustrac,a0bcdd4a-2d77-522f-8f5c-b74c30ade8d2,
2008_eurochamp_montpellier,open_doubles_net,27,1,Alain Custovic,a42cf921-c464-5ab4-b1ff-f7ce4c0bf8ed,
2008_eurochamp_montpellier,open_doubles_net,27,2,Julien Appolonio,2f3d1d48-2e06-57f0-bca0-5211c668f88f,
2008_eurochamp_montpellier,open_doubles_net,3,1,Chris Löw,59b9b60b-1697-54f8-98d1-eaed43e99f65,
2008_eurochamp_montpellier,open_doubles_net,3,2,Hannés Daniel,edcbfbae-aae6-51bf-aef4-41ae3cab0d19,
2008_eurochamp_montpellier,open_doubles_net,4,1,Thomas Forster,60ca5297-2589-5644-8853-22f80469dc44,
2008_eurochamp_montpellier,open_doubles_net,4,2,Yassin Khateeb,4f12fea1-3237-5a49-bc94-31fd3e10d91c,
2008_eurochamp_montpellier,open_doubles_net,5,1,Andreas Wolff,a03090dc-7534-5454-aab3-f3a074f67d33,
2008_eurochamp_montpellier,open_doubles_net,5,2,Ullrich Haase,80c51a0e-411b-5ac2-95b2-a7cf47bbae7f,
2008_eurochamp_montpellier,open_doubles_net,6,1,Ale Pelko,d56fe6aa-9b02-5154-8b51-9464b5746bc0,
2008_eurochamp_montpellier,open_doubles_net,6,2,Jaka Stare,bef7e11c-8b9c-5187-ae6e-665cba7f9825,
2008_eurochamp_montpellier,open_doubles_net,7,1,Eurik Lindner,fc767e35-5ca6-5aec-9080-269c6846e7fb,
2008_eurochamp_montpellier,open_doubles_net,7,2,Markus Kaspscak,c99369b7-39a1-5601-95ba-8669b3fd2528,
2008_eurochamp_montpellier,open_doubles_net,8,1,Miquel Clemente,2eaccb7b-430c-5678-b982-9415b20b24cf,
2008_eurochamp_montpellier,open_doubles_net,8,2,Nicolas De Zeeuw,24331263-e0d9-5d89-be90-7558ae1a3db6,
2008_eurochamp_montpellier,open_doubles_net,9,1,Mouss Kabbal,897d9022-b9cd-5d56-b9c8-19d31f38b5a7,
2008_eurochamp_montpellier,open_doubles_net,9,2,Sebastien Duschesne,30945b35-7b45-5b3e-a8be-0b01dba55f90,
2008_eurochamp_montpellier,open_golf,1,1,Justin Eichenlaub,c476f406-2f03-5f67-88aa-f90dcc36ac42,
2008_eurochamp_montpellier,open_golf,10,1,Franck Rémy,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,
2008_eurochamp_montpellier,open_golf,11,1,Julien Appolonio,2f3d1d48-2e06-57f0-bca0-5211c668f88f,
2008_eurochamp_montpellier,open_golf,11,2,Magnus Hellberg,65064342-ba61-51b7-9bb8-546875e86c96,
2008_eurochamp_montpellier,open_golf,11,3,Olivier Baillon,42492045-f1bf-5183-82c0-fedee3941a1e,
2008_eurochamp_montpellier,open_golf,14,1,Sarah Kessel,68d3247d-c0f9-520e-8c74-87a418aa90e1,
2008_eurochamp_montpellier,open_golf,15,1,Gregoire Stoltz,9ca0a83c-5256-5d2d-aff9-58cc12147a67,
2008_eurochamp_montpellier,open_golf,16,1,Corto Barthelemy,b0cabd74-1910-5be7-89ad-a6b1190f6aee,
2008_eurochamp_montpellier,open_golf,17,1,Helena Schlichting,e023aa06-ace7-5617-8145-aaca829f4c54,
2008_eurochamp_montpellier,open_golf,2,1,Pierre Bardeau,47d5bbdb-0fd7-5c80-8ace-118ef3d16fa8,
2008_eurochamp_montpellier,open_golf,3,1,Hakan Hellberg,1a1b1397-a4b8-5826-b51d-ff5391eba110,
2008_eurochamp_montpellier,open_golf,4,1,Tammo Rockel,ecf4cab4-a4f2-549d-85fb-5d8528db3948,
2008_eurochamp_montpellier,open_golf,5,1,Karim Daouk,eb025239-b9ab-5cef-9307-7639f88a225a,
2008_eurochamp_montpellier,open_golf,5,2,Maxime Boucoiran,8069a4cf-1543-5a0a-bf83-92edff9e120f,
2008_eurochamp_montpellier,open_golf,7,1,Silwan Daouk,8000b520-2bfb-5767-86a7-b5c8eefc7651,
2008_eurochamp_montpellier,open_golf,8,1,Yves Mingard,c4f49339-ef54-500b-bedc-3e3ae2e081e1,
2008_eurochamp_montpellier,open_shred30_freestyle,1,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
2008_eurochamp_montpellier,open_shred30_freestyle,10,1,Julien Appolonio,2f3d1d48-2e06-57f0-bca0-5211c668f88f,
2008_eurochamp_montpellier,open_shred30_freestyle,2,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,
2008_eurochamp_montpellier,open_shred30_freestyle,3,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
2008_eurochamp_montpellier,open_shred30_freestyle,4,1,Sergey Kozlov,1aec03b5-8a32-5e4f-b48b-067c6c26d8dc,
2008_eurochamp_montpellier,open_shred30_freestyle,5,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
2008_eurochamp_montpellier,open_shred30_freestyle,6,1,Max Kerkhoff,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,
2008_eurochamp_montpellier,open_shred30_freestyle,7,1,Karim Daouk,eb025239-b9ab-5cef-9307-7639f88a225a,
2008_eurochamp_montpellier,open_shred30_freestyle,8,1,Sebastien Duchesne,6dd904b7-11c6-5d62-af34-dad61040e67e,
2008_eurochamp_montpellier,open_shred30_freestyle,9,1,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,
2008_eurochamp_montpellier,open_singles_freestyle,1,1,Vaclav Klouda,98ce4e04-05ca-56ca-b8c6-83f51c164c89,
2008_eurochamp_montpellier,open_singles_freestyle,13,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,
2008_eurochamp_montpellier,open_singles_freestyle,13,2,Jan Struz,28ed65ae-ea5e-5e04-bff5-97b8f71e6696,
2008_eurochamp_montpellier,open_singles_freestyle,13,3,Martin Sladek,4aacc030-1054-5a9e-82e9-96a8e7887435,
2008_eurochamp_montpellier,open_singles_freestyle,13,4,Max Kerkhoff,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,
2008_eurochamp_montpellier,open_singles_freestyle,17,1,Pavel Cerveny,23462c9a-29d4-578f-9cfc-19d9ba086f45,
2008_eurochamp_montpellier,open_singles_freestyle,17,2,Petr Stejskal,bf058f46-4c2d-53cc-8caa-041c92a8f9fb,
2008_eurochamp_montpellier,open_singles_freestyle,17,3,Silwan Daouk,8000b520-2bfb-5767-86a7-b5c8eefc7651,
2008_eurochamp_montpellier,open_singles_freestyle,17,4,Thomas Sustrac,a0bcdd4a-2d77-522f-8f5c-b74c30ade8d2,
2008_eurochamp_montpellier,open_singles_freestyle,2,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
2008_eurochamp_montpellier,open_singles_freestyle,3,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
2008_eurochamp_montpellier,open_singles_freestyle,4,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
2008_eurochamp_montpellier,open_singles_freestyle,5,1,Sergey Kozlov,1aec03b5-8a32-5e4f-b48b-067c6c26d8dc,
2008_eurochamp_montpellier,open_singles_freestyle,6,1,Jeremy Masselis,1f864e5e-28bc-5370-8f30-49bc3c65c64c,
2008_eurochamp_montpellier,open_singles_freestyle,7,1,Wiktor Debski,c917c04b-83fa-5c1a-8f2c-292f24db5616,
2008_eurochamp_montpellier,open_singles_freestyle,8,1,Wojciech Ignaczak,56ecef47-5ea7-5d81-8de8-3efb1e66c81b,
2008_eurochamp_montpellier,open_singles_freestyle,9,1,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,
2008_eurochamp_montpellier,open_singles_freestyle,9,2,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,
2008_eurochamp_montpellier,open_singles_freestyle,9,3,Arthur Ledain,e528ca88-e462-5870-bd7f-45fb49bfbcfc,
2008_eurochamp_montpellier,open_singles_freestyle,9,4,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,
2008_eurochamp_montpellier,open_singles_net,1,1,Andreas Wolff,a03090dc-7534-5454-aab3-f3a074f67d33,
2008_eurochamp_montpellier,open_singles_net,10,1,Arthur Ledain,e528ca88-e462-5870-bd7f-45fb49bfbcfc,
2008_eurochamp_montpellier,open_singles_net,11,1,Alexander Smirnov,9b0f06c8-7ef6-5145-9e2b-e80c48a06615,
2008_eurochamp_montpellier,open_singles_net,12,1,Lino Landau,fbf52ca9-ba84-50bc-bce9-0244718c18e7,
2008_eurochamp_montpellier,open_singles_net,13,1,Antonio Fritsch,34055beb-ed72-59a5-9b38-c5ffbac4d70e,
2008_eurochamp_montpellier,open_singles_net,14,1,Miquel Clemente,2eaccb7b-430c-5678-b982-9415b20b24cf,
2008_eurochamp_montpellier,open_singles_net,15,1,Jaka Stare,bef7e11c-8b9c-5187-ae6e-665cba7f9825,
2008_eurochamp_montpellier,open_singles_net,16,1,Hannés Daniel,edcbfbae-aae6-51bf-aef4-41ae3cab0d19,
2008_eurochamp_montpellier,open_singles_net,17,1,Grischa Tellenbach,ec1d5118-cd4b-591f-a84a-04bbe20868bc,
2008_eurochamp_montpellier,open_singles_net,18,1,Hakan Hellberg,1a1b1397-a4b8-5826-b51d-ff5391eba110,
2008_eurochamp_montpellier,open_singles_net,19,1,Ludovic Lacaze,7732f45f-1020-563b-8dde-27c2c5fa9b09,
2008_eurochamp_montpellier,open_singles_net,2,1,Jani Sakari Markkanen,0dee73bb-caed-5f5c-9c20-5ea946939871,
2008_eurochamp_montpellier,open_singles_net,20,1,Ale Pelko,d56fe6aa-9b02-5154-8b51-9464b5746bc0,
2008_eurochamp_montpellier,open_singles_net,21,1,Karim Daouk,eb025239-b9ab-5cef-9307-7639f88a225a,
2008_eurochamp_montpellier,open_singles_net,22,1,Justin Eichenlaub,c476f406-2f03-5f67-88aa-f90dcc36ac42,
2008_eurochamp_montpellier,open_singles_net,23,1,Henrik Martikainen,63b42121-63a4-5b68-a8b3-cceb8d6d4420,
2008_eurochamp_montpellier,open_singles_net,24,1,Iisak Liukko,e0ff5af1-8b97-5b29-af49-1792c3746c0f,
2008_eurochamp_montpellier,open_singles_net,25,1,Mouss Kabbal,897d9022-b9cd-5d56-b9c8-19d31f38b5a7,
2008_eurochamp_montpellier,open_singles_net,26,1,Manuel Kruse,fd8d3afc-a726-5ac8-841c-be6459e303bf,
2008_eurochamp_montpellier,open_singles_net,27,1,Christian Bock,6f69628f-6e43-53b9-91a6-0bff36dc6ee7,
2008_eurochamp_montpellier,open_singles_net,28,1,Guillaume Degat,dad697e8-36ed-598e-84b3-8105a2868685,
2008_eurochamp_montpellier,open_singles_net,29,1,Amaya Straeten,6e1b0db3-cea0-598f-a6a4-b099fe5c8161,
2008_eurochamp_montpellier,open_singles_net,3,1,Jaakko Inkinen,58cca5c0-0120-5bf1-a40e-ae4f46712dc1,
2008_eurochamp_montpellier,open_singles_net,30,1,Ville Laasko,7444ebf8-86b3-5daf-b170-aebb4f0c8dbf,
2008_eurochamp_montpellier,open_singles_net,31,1,Thomas Foerster,16209b8e-9f70-5a0c-afb5-1ac2173a7140,
2008_eurochamp_montpellier,open_singles_net,32,1,Sebastien Duchesne,6dd904b7-11c6-5d62-af34-dad61040e67e,
2008_eurochamp_montpellier,open_singles_net,33,1,Olivier Gonelle,3831ce06-a7b1-5b19-a3e4-e75bfad9dd1b,
2008_eurochamp_montpellier,open_singles_net,34,1,Tammo Rockel,ecf4cab4-a4f2-549d-85fb-5d8528db3948,
2008_eurochamp_montpellier,open_singles_net,35,1,Magnus Hellberg,65064342-ba61-51b7-9bb8-546875e86c96,
2008_eurochamp_montpellier,open_singles_net,36,1,Simon Voss,04253241-2763-57c5-a946-fa08f4b8d8e0,
2008_eurochamp_montpellier,open_singles_net,37,1,Olivier Baillon,42492045-f1bf-5183-82c0-fedee3941a1e,
2008_eurochamp_montpellier,open_singles_net,38,1,Yves Mingard,c4f49339-ef54-500b-bedc-3e3ae2e081e1,
2008_eurochamp_montpellier,open_singles_net,39,1,Robinson Sustrac,71475c85-2292-5764-b481-1c24bd73bda6,
2008_eurochamp_montpellier,open_singles_net,4,1,Chris Löw,59b9b60b-1697-54f8-98d1-eaed43e99f65,
2008_eurochamp_montpellier,open_singles_net,40,1,Christian Bruhn,d9a0ca35-b8b0-5904-96fd-9a13bc4a38be,
2008_eurochamp_montpellier,open_singles_net,41,1,Sébastien Maillet,a9518594-35d9-53cd-8e8d-a7bc4de94236,
2008_eurochamp_montpellier,open_singles_net,42,1,Corto Barthelemy,b0cabd74-1910-5be7-89ad-a6b1190f6aee,
2008_eurochamp_montpellier,open_singles_net,43,1,Alain Custovic,a42cf921-c464-5ab4-b1ff-f7ce4c0bf8ed,
2008_eurochamp_montpellier,open_singles_net,44,1,Wilfried Vincendeau,d9e7e9d3-e3fd-5939-a7eb-a937552d1b6b,
2008_eurochamp_montpellier,open_singles_net,45,1,Clement Gobe,3d5080a8-cf56-52a8-9448-99ce045cd8ef,
2008_eurochamp_montpellier,open_singles_net,46,1,Julien Recasens,01c5b3d9-90bc-5dd0-8b3f-490cc3762ec8,
2008_eurochamp_montpellier,open_singles_net,47,1,Benoît Dugovic,60067034-141d-588d-952a-73333372a372,
2008_eurochamp_montpellier,open_singles_net,48,1,Eric Fonteneau,1645cd59-4ae0-5a7a-adaa-bead2c1d5a81,
2008_eurochamp_montpellier,open_singles_net,5,1,Greg Lima,c7a23f15-f2ed-5f2b-ac50-bb1adb185475,
2008_eurochamp_montpellier,open_singles_net,6,1,Markus Kapszak,9c8376c9-68ea-572f-abe2-822871cf0e7b,
2008_eurochamp_montpellier,open_singles_net,7,1,Robert Lavigne,f569a985-6548-5b3d-9322-5e2c764bcc11,
2008_eurochamp_montpellier,open_singles_net,8,1,Eurik Lindner,fc767e35-5ca6-5aec-9080-269c6846e7fb,
2008_eurochamp_montpellier,open_singles_net,9,1,Yassin Khateeb,4f12fea1-3237-5a49-bc94-31fd3e10d91c,
2008_eurochamp_montpellier,open_team_freestyle,1,1,Vaclav Klouda,98ce4e04-05ca-56ca-b8c6-83f51c164c89,
2008_eurochamp_montpellier,open_team_freestyle,1,2,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
2008_eurochamp_montpellier,open_team_freestyle,2,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
2008_eurochamp_montpellier,open_team_freestyle,2,2,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,
2008_eurochamp_montpellier,open_team_freestyle,3,1,Jan Struz,28ed65ae-ea5e-5e04-bff5-97b8f71e6696,
2008_eurochamp_montpellier,open_team_freestyle,3,2,Pavel Cerveny,23462c9a-29d4-578f-9cfc-19d9ba086f45,
2008_eurochamp_montpellier,open_team_freestyle,4,1,Frédéric Touzelet,bfa81320-2dd7-5c54-85ed-98f8a778a4be,
2008_eurochamp_montpellier,open_team_freestyle,4,2,Maxime Boucoiran,8069a4cf-1543-5a0a-bf83-92edff9e120f,
2008_eurochamp_montpellier,open_team_freestyle,5,1,Martin Sladek,4aacc030-1054-5a9e-82e9-96a8e7887435,
2008_eurochamp_montpellier,open_team_freestyle,5,2,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
2008_eurochamp_montpellier,open_team_freestyle,6,1,Robinson Sustrac,71475c85-2292-5764-b481-1c24bd73bda6,
2008_eurochamp_montpellier,open_team_freestyle,6,2,Thomas Sustrac,a0bcdd4a-2d77-522f-8f5c-b74c30ade8d2,
2008_eurochamp_montpellier,request_contest,1,1,Vaclav Klouda,98ce4e04-05ca-56ca-b8c6-83f51c164c89,
2008_eurochamp_montpellier,request_contest,2,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
2008_eurochamp_montpellier,request_contest,3,1,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,
2008_eurochamp_montpellier,request_contest,3,2,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
2008_eurochamp_montpellier,short_technical_program,1,1,Vaclav Klouda,98ce4e04-05ca-56ca-b8c6-83f51c164c89,
2008_eurochamp_montpellier,short_technical_program,2,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
2008_eurochamp_montpellier,short_technical_program,3,1,Sergey Kozlov,1aec03b5-8a32-5e4f-b48b-067c6c26d8dc,
2008_eurochamp_montpellier,short_technical_program,4,1,Sebastien Duchesne,6dd904b7-11c6-5d62-af34-dad61040e67e,
2008_eurochamp_montpellier,short_technical_program,5,1,Wiktor Debski,c917c04b-83fa-5c1a-8f2c-292f24db5616,
2008_eurochamp_montpellier,short_technical_program,6,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
2008_eurochamp_montpellier,women_doubles_net,1,1,Irena Marc,9d572dab-4acf-5c57-89a0-bae2f030e538,
2008_eurochamp_montpellier,women_doubles_net,1,2,Lena Mlakar,40624e68-19a3-53b1-a13a-e7dea012bb23,
2008_eurochamp_montpellier,women_doubles_net,2,1,Lisa Uebele,ebad1497-e45b-538a-a18a-0a3cda5d730c,
2008_eurochamp_montpellier,women_doubles_net,2,2,Kerstin Anhuth,8e17712f-7c8d-5c61-93e2-85d061117be2,
